Feature	lfc_(Intercept)	lfc_statussc	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_statussc	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_statussc	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_statussc	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_statussc	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_statussc	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_statussc	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes
s__Actinomyces_sp._S6_Spd3	-1.12355311120219	-0.038583236931068	-0.00967676884249863	0.291230191131954	1.24686895604706	2.29302632429452	0.468398016128835	0.405796184593045	0.264731797008147	0.00837164586043634	0.343594421209975	0.434559443958926	0.391162993627136	0.2502852740362	-2.76876213690611	-0.145744626701871	-1.15589801621091	0.847598718589145	2.86927133532716	5.86207376887057	1.87145655265794	0.00631377515904403	0.88431235492961	0.249501469305022	0.3979683984272	0.00468858762618431	2.6616265605674e-08	0.063166366125683	0.0972321374492781	0.972609493231866	0.99516899037978	0.552136336556656	0.0601702078693653	3.74454416109307e-07	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Streptococcus_virus_MS1	0.557903614110319	-0.0485655036898991	0.00409849442499687	-0.148310176652151	-0.311796410814798	-1.12001753146062	-0.468252874594217	0.422835135762556	0.270710952223201	0.00844696239032141	0.407777305487429	0.47712696547751	0.419113297432472	0.250926921437061	1.31943532342499	-0.179399848033695	0.485203347145591	-0.363703851725813	-0.653487296620829	-2.6723502650046	-1.86609261338931	0.191582594853547	0.858173379192316	0.629138811313187	0.717241643410797	0.515712460781737	0.00947969725906622	0.0664726704127176	0.536391348217147	0.954246837669153	0.99516899037978	0.809686002089033	0.715492963607094	0.0275447807150226	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_008	-0.687519652904942	0.272896447513789	-0.00237162773610877	-0.916819119677694	0.657846724399177	1.17653017001246	0.0948529756648689	0.397847217059385	0.259756493406914	0.00835214599470195	0.358322612255796	0.471165462008867	0.389332998253959	0.240091850940118	-1.72809969109906	1.05058566172701	-0.28395429601125	-2.55864153787538	1.39621168664268	3.02191228405722	0.395069533986501	0.086159635085805	0.295246207000527	0.776861954035407	0.0115631743549525	0.164845032709829	0.00298394958990614	0.693388593030738	0.379102394377542	0.802869548439771	0.99516899037978	0.114664479058382	0.343055878882617	0.0095735049342822	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_076	-1.37550754947537	0.401809919181106	0.00993534095090965	-0.683248414959242	1.02014482561957	1.43317219036153	0.060047238417677	0.404845584827535	0.257381440940336	0.00815188196823351	0.365309415316601	0.45318349710049	0.382367870965699	0.243869390640088	-3.39761035077445	1.56114565880548	1.21877880342551	-1.87032796394556	2.25106349226429	3.74815014332125	0.246227040876553	0.000880689604908816	0.120699764816163	0.224934920281346	0.0634823215182294	0.0259065998624373	0.000257838061712304	0.80585956752625	0.0169532748944947	0.737428493922304	0.99516899037978	0.170099860867772	0.137560636210253	0.00120324428799075	0.987426112318455	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Actinomyces_sp._oral_taxon_181	-0.830809601709245	0.168435950293793	-0.0147080173276887	-0.0879338627252419	1.40102470657726	1.87884091243881	0.305609246870676	0.418532427310587	0.280102884410754	0.00828025239867351	0.37347851360358	0.454891524057741	0.40656167548332	0.265431931045274	-1.98505431717173	0.601336007832007	-1.77627644901802	-0.235445573232031	3.07990945639036	4.6212937070501	1.15136579712615	0.0490250141530785	0.548555165959382	0.0777845350246669	0.814195120470734	0.00247768257408109	8.35446505337124e-06	0.251476763354372	0.268153207429524	0.860511856419617	0.99516899037978	0.884250866998619	0.0526029867816072	7.1477089901065e-05	0.868761368210527	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Actinomyces_sp._ph3	-0.67127371183122	0.232593401926674	-0.0190321187755047	0.232213595564494	1.3517068597729	1.63017542349015	0.352864947545382	0.430752362878084	0.299776546565303	0.00880828700130653	0.391619552627592	0.491690709450816	0.441781334544276	0.283804920743987	-1.55837499612558	0.775889256820183	-2.16070602293973	0.592957103409278	2.74909985849166	3.69000520398123	1.24333625583502	0.121520776694755	0.439191888388127	0.0325097998774085	0.554216779835191	0.00680710798473545	0.000325942729641684	0.215931178960694	0.425322718431641	0.84549969650851	0.99516899037978	0.715477823585486	0.07487818783209	0.00143414801042341	0.852651322049919	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_087	-0.826222435467336	0.225788851668695	0.00589481714425612	-0.548429911289263	0.219428446325095	1.11909608398938	-0.239633543323335	0.387226383054314	0.264191180279939	0.00804286766835227	0.376646562561696	0.46561113603068	0.377307248101299	0.23865496084691	-2.13369354884956	0.854641897694871	0.732924795897305	-1.45608633080098	0.471269755692949	2.96600738422318	-1.00410040701837	0.0345986075876861	0.394199205171299	0.464821019484346	0.147591834349892	0.638176461553358	0.00354441406443636	0.317050278887937	0.222007732020986	0.837760352452626	0.99516899037978	0.299067664340571	0.786233400633738	0.0111395870596571	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Lachnoanaerobaculum_sp._ICM7	-1.37601943392296	-0.126605377299704	0.00567679775028975	0.072886602552379	0.267698167944776	1.59815795618293	-0.0230851869998809	0.353935691548294	0.244761386426439	0.00753548203583713	0.350218966173858	0.422404346936526	0.391124640914091	0.232594528880139	-3.88776680843788	-0.51726041900712	0.753342350667432	0.208117234051214	0.633748610510874	4.08605796977633	-0.0992507739155688	0.000167667851594292	0.605942642552145	0.452744684623682	0.83549621714983	0.527471436890411	8.03427745187059e-05	0.921107577501196	0.00516416982910418	0.860511856419617	0.99516899037978	0.893516787785234	0.718854878594011	0.000475876433687719	0.997146935636328	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_075	-1.39520065933683	0.793937088830937	0.0114274495318198	-0.371831405852192	0.808012567819552	1.16137695753162	-0.216234730144039	0.391719088602304	0.250658454299959	0.00773723169807633	0.367035696193102	0.435952259689999	0.384232968640236	0.23700794926301	-3.56173773485244	3.16740598695644	1.47694291417704	-1.01306605790344	1.85344277924863	3.02258539042504	-0.912352226228839	0.000501913798679343	0.00188320070578334	0.141905279500841	0.312751677113953	0.0658940863024221	0.00297425821921897	0.363129666384241	0.0110421035709455	0.124477720942537	0.99516899037978	0.467609303646105	0.215357153030291	0.0095735049342822	0.909021489372568	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_053	-1.46652278534257	0.344373988254549	0.010870992702808	-0.605057669946611	0.849469501141509	1.59307885619661	0.0757394230842277	0.402457940110395	0.263581242715882	0.00802532529997924	0.385610535420568	0.472491448257526	0.385185856524924	0.244849070708679	-3.64391564728553	1.30651932856146	1.3545859259856	-1.56909009056691	1.79785158921758	4.1358705913272	0.309331062049822	0.000373265372261155	0.193444533525674	0.177656464717702	0.118806630450591	0.0742812297230255	5.96331450552768e-05	0.757513760338486	0.00958047788803631	0.737428493922304	0.99516899037978	0.258888757551543	0.217491119293875	0.000399282797326636	0.986471750549604	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._9	-0.858850879578424	0.57844495373879	0.00909527600446196	-0.849976121764602	0.068035622731564	0.68368703979775	-0.0606313519147982	0.393066149521937	0.255893552882656	0.00781055528076984	0.358190666037685	0.449205956291914	0.374975028602752	0.242410645981522	-2.18500341640457	2.260490532968	1.16448519695587	-2.37297116412067	0.151457525837773	1.82328685284813	-0.250118354618055	0.0304405679919342	0.0252299079931614	0.246076143629099	0.0189131007445724	0.879818319848194	0.0702508125452552	0.802838054199673	0.222007732020986	0.298877371611297	0.99516899037978	0.121359063111006	0.927750220793285	0.142350330683807	0.987426112318455	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
s__Dybvigvirus_Av1	0.796166409480331	-0.130228063887519	-0.00437096633622227	-0.0237733108344855	-1.00524551250604	-1.1633219875139	0.193653659017705	0.397876239680143	0.279621561768608	0.00856064980369221	0.383871387412071	0.447114451267666	0.407308412507944	0.239809354613031	2.00104034892955	-0.46572969217333	-0.510588148850228	-0.0619304058965086	-2.24829573201213	-2.85612069819749	0.807531713390392	0.0481536011792395	0.64244240619096	0.610787703204039	0.950744385423736	0.0267975265344649	0.00523607004718825	0.421315921463915	0.268153207429524	0.860511856419617	0.99516899037978	0.95695840101474	0.137560636210253	0.0158108781817057	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Cepunavirus_Cp1	-0.242497586748909	0.793577164336812	0.00341826617512598	-0.932154007234836	-1.29594121498098	-1.05537093001006	0.709753037205466	0.364122055234682	0.248136969441894	0.00819005991701459	0.406492762233857	0.447789921111828	0.419191713591753	0.234105631613829	-0.665978847649356	3.19814159946305	0.417367663944026	-2.2931626189658	-2.89408303733871	-2.51763309195057	3.03176404733503	0.508547943813811	0.00242489066771176	0.678232607618938	0.026168669997826	0.0056621930032225	0.0151334529587108	0.00387853796925278	0.767807679875753	0.124477720942537	0.99516899037978	0.123421090141825	0.0670752094227896	0.0395008772142622	0.385114179672191	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
